,Date - Heure,Taux de CO2 (g/kWh)
4014,2022-08-09T07:15:00+02:00,50.0
4015,2022-08-09T08:00:00+02:00,51.0
4016,2022-08-09T09:45:00+02:00,48.0
4017,2022-08-09T10:00:00+02:00,48.0
4018,2022-08-09T10:45:00+02:00,44.0
4019,2022-08-09T17:30:00+02:00,46.0
4020,2022-08-09T18:00:00+02:00,42.0
4021,2022-08-09T18:30:00+02:00,40.0
4022,2022-08-09T20:45:00+02:00,48.0
4023,2022-08-09T22:15:00+02:00,43.0
4024,2022-08-10T01:15:00+02:00,50.0
4025,2022-08-10T01:45:00+02:00,52.0
4026,2022-08-10T02:15:00+02:00,53.0
4027,2022-08-10T05:45:00+02:00,55.0
4028,2022-08-10T06:15:00+02:00,49.0
4029,2022-08-10T07:15:00+02:00,46.0
4030,2022-08-10T07:45:00+02:00,47.0
4031,2022-08-10T08:30:00+02:00,52.0
4032,2022-08-10T08:45:00+02:00,52.0
4033,2022-08-10T10:30:00+02:00,48.0
4034,2022-08-10T10:45:00+02:00,48.0
4035,2022-08-10T11:00:00+02:00,47.0
4036,2022-08-10T12:30:00+02:00,41.0
4037,2022-08-10T15:30:00+02:00,44.0
4038,2022-08-10T17:30:00+02:00,38.0
4039,2022-08-10T17:45:00+02:00,40.0
4040,2022-08-10T18:00:00+02:00,40.0
4041,2022-08-10T19:15:00+02:00,46.0
4042,2022-08-10T21:00:00+02:00,49.0
4043,2022-08-10T21:15:00+02:00,50.0
4044,2022-08-10T21:30:00+02:00,49.0
4045,2022-08-11T00:45:00+02:00,50.0
4046,2022-08-11T01:15:00+02:00,54.0
4047,2022-08-11T02:15:00+02:00,54.0
4048,2022-08-11T03:00:00+02:00,54.0
4049,2022-08-11T04:00:00+02:00,56.0
4050,2022-08-11T05:30:00+02:00,56.0
4051,2022-08-11T06:00:00+02:00,51.0
4052,2022-08-11T07:45:00+02:00,51.0
4053,2022-08-11T08:45:00+02:00,49.0
4054,2022-08-11T10:00:00+02:00,50.0
4055,2022-08-11T11:00:00+02:00,46.0
4056,2022-08-11T11:15:00+02:00,44.0
4057,2022-08-11T12:15:00+02:00,36.0
4058,2022-08-11T13:15:00+02:00,41.0
4059,2022-08-11T14:15:00+02:00,42.0
4060,2022-08-11T15:00:00+02:00,43.0
4061,2022-08-11T15:30:00+02:00,43.0
4062,2022-08-11T16:45:00+02:00,50.0
4063,2022-08-11T19:30:00+02:00,58.0
4064,2022-08-11T21:30:00+02:00,62.0
4065,2022-08-11T23:30:00+02:00,49.0
4066,2022-08-12T03:45:00+02:00,60.0
4067,2022-08-12T05:00:00+02:00,56.0
4068,2022-08-12T07:00:00+02:00,55.0
4069,2022-08-12T09:15:00+02:00,52.0
4070,2022-08-12T10:30:00+02:00,50.0
4071,2022-08-12T12:15:00+02:00,38.0
4072,2022-08-12T16:30:00+02:00,45.0
4073,2022-08-12T17:15:00+02:00,41.0
4074,2022-08-12T18:30:00+02:00,47.0
4075,2022-08-12T18:45:00+02:00,48.0
4076,2022-08-13T01:00:00+02:00,52.0
4077,2022-08-13T02:45:00+02:00,58.0
4078,2022-08-13T03:00:00+02:00,56.0
4079,2022-08-13T05:30:00+02:00,63.0
4080,2022-08-13T06:00:00+02:00,63.0
4081,2022-08-13T06:45:00+02:00,60.0
4082,2022-08-13T08:15:00+02:00,46.0
4083,2022-08-13T11:45:00+02:00,47.0
4084,2022-08-13T13:45:00+02:00,43.0
4085,2022-08-13T14:15:00+02:00,44.0
4086,2022-08-13T15:00:00+02:00,45.0
4087,2022-08-13T18:30:00+02:00,54.0
4088,2022-08-13T21:15:00+02:00,58.0
4089,2022-08-13T23:15:00+02:00,53.0
4090,2022-08-13T23:45:00+02:00,52.0
4091,2022-08-14T00:00:00+02:00,51.0
4092,2022-08-14T00:45:00+02:00,54.0
4093,2022-08-14T01:00:00+02:00,54.0
4094,2022-08-14T01:45:00+02:00,55.0
4095,2022-08-14T03:00:00+02:00,52.0
4096,2022-08-14T05:45:00+02:00,59.0
4097,2022-08-14T06:15:00+02:00,62.0
4098,2022-08-14T07:00:00+02:00,61.0
4099,2022-08-14T07:30:00+02:00,58.0
4100,2022-08-14T09:45:00+02:00,57.0
4101,2022-08-14T11:00:00+02:00,45.0
4102,2022-08-14T11:15:00+02:00,43.0
4103,2022-08-14T12:45:00+02:00,36.0
4104,2022-08-14T13:00:00+02:00,34.0
4105,2022-08-14T14:45:00+02:00,33.0
4106,2022-08-14T15:00:00+02:00,32.0
4107,2022-08-14T16:30:00+02:00,35.0
4108,2022-08-14T16:45:00+02:00,36.0
4109,2022-08-14T17:30:00+02:00,50.0
4110,2022-08-14T18:15:00+02:00,52.0
4111,2022-08-14T19:30:00+02:00,53.0
4112,2022-08-14T20:15:00+02:00,55.0
4113,2022-08-14T21:45:00+02:00,56.0
4114,2022-08-14T22:45:00+02:00,54.0
4115,2022-08-15T00:00:00+02:00,55.0
4116,2022-08-15T00:15:00+02:00,56.0
4117,2022-08-15T00:30:00+02:00,56.0
4118,2022-08-15T01:15:00+02:00,58.0
4119,2022-08-15T01:30:00+02:00,58.0
4120,2022-08-15T02:15:00+02:00,59.0
4121,2022-08-15T06:00:00+02:00,63.0
4122,2022-08-15T07:30:00+02:00,57.0
4123,2022-08-15T08:00:00+02:00,57.0
4124,2022-08-15T08:30:00+02:00,53.0
4125,2022-08-15T11:00:00+02:00,47.0
4126,2022-08-15T13:00:00+02:00,47.0
4127,2022-08-15T13:15:00+02:00,47.0
4128,2022-08-15T15:45:00+02:00,48.0
4129,2022-08-15T16:15:00+02:00,47.0
4130,2022-08-15T16:30:00+02:00,47.0
4131,2022-08-15T18:45:00+02:00,49.0
4132,2022-08-15T19:15:00+02:00,50.0
4133,2022-08-16T00:00:00+02:00,60.0
4134,2022-08-16T02:00:00+02:00,69.0
4135,2022-08-16T03:15:00+02:00,69.0
4136,2022-08-16T03:45:00+02:00,69.0
4137,2022-08-16T06:30:00+02:00,62.0
4138,2022-08-16T07:30:00+02:00,60.0
4139,2022-08-16T07:45:00+02:00,60.0
4140,2022-08-16T08:45:00+02:00,56.0
4141,2022-08-16T09:00:00+02:00,57.0
4142,2022-08-16T10:30:00+02:00,55.0
4143,2022-08-16T12:00:00+02:00,52.0
4144,2022-08-16T13:00:00+02:00,47.0
4145,2022-08-16T13:15:00+02:00,49.0
4146,2022-08-16T14:45:00+02:00,49.0
4147,2022-08-16T18:00:00+02:00,53.0
4148,2022-08-16T18:15:00+02:00,52.0
4149,2022-08-16T20:45:00+02:00,64.0
4150,2022-08-16T21:00:00+02:00,65.0
4151,2022-08-16T22:00:00+02:00,66.0
4152,2022-08-16T23:00:00+02:00,66.0
4153,2022-08-17T01:00:00+02:00,57.0
4154,2022-08-17T03:15:00+02:00,61.0
4155,2022-08-17T04:30:00+02:00,60.0
4156,2022-08-17T06:15:00+02:00,62.0
4157,2022-08-17T06:30:00+02:00,59.0
4158,2022-08-17T06:45:00+02:00,61.0
4159,2022-08-17T07:00:00+02:00,60.0
4160,2022-08-17T08:15:00+02:00,59.0
4161,2022-08-17T08:45:00+02:00,58.0
4162,2022-08-17T11:00:00+02:00,47.0
4163,2022-08-17T13:00:00+02:00,49.0
4164,2022-08-17T14:30:00+02:00,52.0
4165,2022-08-17T14:45:00+02:00,51.0
4166,2022-08-17T15:30:00+02:00,51.0
4167,2022-08-17T15:45:00+02:00,51.0
4168,2022-08-17T16:00:00+02:00,51.0
4169,2022-08-17T16:15:00+02:00,48.0
4170,2022-08-17T17:15:00+02:00,51.0
4171,2022-08-17T17:30:00+02:00,51.0
4172,2022-08-17T19:45:00+02:00,51.0
4173,2022-08-17T22:30:00+02:00,56.0
4174,2022-08-17T23:00:00+02:00,57.0
4175,2022-08-17T23:30:00+02:00,56.0
4176,2022-08-18T01:00:00+02:00,55.0
4177,2022-08-18T02:30:00+02:00,57.0
4178,2022-08-18T03:00:00+02:00,55.0
4179,2022-08-18T04:45:00+02:00,61.0
4180,2022-08-18T06:00:00+02:00,61.0
4181,2022-08-18T07:15:00+02:00,58.0
4182,2022-08-18T09:00:00+02:00,54.0
4183,2022-08-18T09:15:00+02:00,54.0
4184,2022-08-18T11:30:00+02:00,48.0
4185,2022-08-18T12:00:00+02:00,48.0
4186,2022-08-18T14:45:00+02:00,51.0
4187,2022-08-18T15:30:00+02:00,48.0
4188,2022-08-18T19:30:00+02:00,54.0
4189,2022-08-18T20:45:00+02:00,54.0
4190,2022-08-18T21:00:00+02:00,55.0
4191,2022-08-18T21:45:00+02:00,56.0
4192,2022-08-18T22:00:00+02:00,56.0
4193,2022-08-19T00:15:00+02:00,54.0
4194,2022-08-19T04:30:00+02:00,61.0
4195,2022-08-19T05:15:00+02:00,59.0
4196,2022-08-19T06:30:00+02:00,62.0
4197,2022-08-19T08:30:00+02:00,59.0
4198,2022-08-19T09:00:00+02:00,59.0
4199,2022-08-19T10:15:00+02:00,55.0
4200,2022-08-19T10:45:00+02:00,55.0
4234,2022-06-16T17:00:00+02:00,51.0
4235,2022-06-16T18:15:00+02:00,57.0
4236,2022-06-16T19:15:00+02:00,60.0
4237,2022-06-16T19:45:00+02:00,61.0
4238,2022-06-16T22:15:00+02:00,74.0
4239,2022-06-16T23:30:00+02:00,75.0
4240,2022-06-17T01:00:00+02:00,64.0
4241,2022-06-17T01:15:00+02:00,65.0
4242,2022-06-17T03:30:00+02:00,48.0
4243,2022-06-17T04:30:00+02:00,47.0
4244,2022-06-17T04:45:00+02:00,47.0
4245,2022-06-17T05:00:00+02:00,48.0
4246,2022-06-17T05:15:00+02:00,51.0
4247,2022-06-17T05:45:00+02:00,53.0
4248,2022-06-17T06:15:00+02:00,55.0
4249,2022-06-17T06:45:00+02:00,56.0
4250,2022-06-17T07:30:00+02:00,53.0
4251,2022-06-17T09:00:00+02:00,54.0
4252,2022-06-17T09:15:00+02:00,54.0
4253,2022-06-17T09:30:00+02:00,53.0
4254,2022-06-17T10:45:00+02:00,54.0
4255,2022-06-17T11:15:00+02:00,58.0
4256,2022-06-17T11:30:00+02:00,59.0
4257,2022-06-17T12:00:00+02:00,58.0
4258,2022-06-17T12:15:00+02:00,57.0
4259,2022-06-17T13:00:00+02:00,57.0
4260,2022-06-17T14:00:00+02:00,48.0
4261,2022-06-17T15:00:00+02:00,55.0
4262,2022-06-17T16:00:00+02:00,56.0
4263,2022-06-17T16:30:00+02:00,57.0
4264,2022-06-17T17:30:00+02:00,59.0
4265,2022-06-17T18:15:00+02:00,62.0
4266,2022-06-17T19:15:00+02:00,68.0
4267,2022-06-17T20:00:00+02:00,71.0
4268,2022-06-17T20:15:00+02:00,72.0
4269,2022-06-17T21:30:00+02:00,75.0
4270,2022-06-18T00:15:00+02:00,63.0
4271,2022-06-18T01:00:00+02:00,65.0
4272,2022-06-18T01:15:00+02:00,67.0
4273,2022-06-18T01:30:00+02:00,67.0
4274,2022-06-18T01:45:00+02:00,67.0
4275,2022-06-18T03:00:00+02:00,70.0
4276,2022-06-18T04:30:00+02:00,67.0
4277,2022-06-18T06:15:00+02:00,63.0
4278,2022-06-18T06:45:00+02:00,56.0
4279,2022-06-18T08:00:00+02:00,59.0
4280,2022-06-18T09:30:00+02:00,53.0
4281,2022-06-18T10:15:00+02:00,49.0
4282,2022-06-18T11:30:00+02:00,45.0
4283,2022-06-18T12:45:00+02:00,43.0
4284,2022-06-18T13:30:00+02:00,40.0
4285,2022-06-18T19:45:00+02:00,47.0
4286,2022-06-18T23:45:00+02:00,40.0
4287,2022-06-19T00:00:00+02:00,40.0
4288,2022-06-19T01:30:00+02:00,30.0
4289,2022-06-19T01:45:00+02:00,28.0
4290,2022-06-19T05:30:00+02:00,21.0
4291,2022-06-19T05:45:00+02:00,21.0
4292,2022-06-19T06:15:00+02:00,21.0
4293,2022-06-19T06:45:00+02:00,22.0
4294,2022-06-19T07:15:00+02:00,23.0
4295,2022-06-19T08:00:00+02:00,22.0
4296,2022-06-19T09:00:00+02:00,21.0
4297,2022-06-19T13:30:00+02:00,21.0
4298,2022-06-19T14:30:00+02:00,17.0
4299,2022-06-19T17:30:00+02:00,23.0
4300,2022-06-19T17:45:00+02:00,24.0
4301,2022-06-19T18:45:00+02:00,32.0
4302,2022-06-19T19:00:00+02:00,35.0
4303,2022-06-19T19:15:00+02:00,37.0
4304,2022-06-19T21:15:00+02:00,45.0
4305,2022-06-19T23:00:00+02:00,44.0
4306,2022-06-19T23:30:00+02:00,46.0
4307,2022-06-20T00:00:00+02:00,48.0
4308,2022-06-20T00:15:00+02:00,46.0
4309,2022-06-20T04:45:00+02:00,52.0
4310,2022-06-20T05:15:00+02:00,53.0
4311,2022-06-20T09:15:00+02:00,46.0
4312,2022-06-20T09:30:00+02:00,45.0
4313,2022-06-20T09:45:00+02:00,44.0
4314,2022-06-20T10:45:00+02:00,46.0
4315,2022-06-20T13:15:00+02:00,36.0
4316,2022-06-20T14:00:00+02:00,34.0
4317,2022-06-20T15:00:00+02:00,35.0
4318,2022-06-20T16:00:00+02:00,39.0
4319,2022-06-20T17:00:00+02:00,40.0
4320,2022-06-20T18:00:00+02:00,42.0
4321,2022-06-20T19:00:00+02:00,44.0
4322,2022-06-20T21:45:00+02:00,47.0
4323,2022-06-20T22:15:00+02:00,47.0
4324,2022-06-20T22:45:00+02:00,46.0
4325,2022-06-21T01:30:00+02:00,32.0
4326,2022-06-21T02:15:00+02:00,30.0
4327,2022-06-21T02:45:00+02:00,30.0
4328,2022-06-21T07:45:00+02:00,61.0
4329,2022-06-21T08:30:00+02:00,53.0
4330,2022-06-21T09:15:00+02:00,46.0
4331,2022-06-21T12:15:00+02:00,38.0
4332,2022-06-21T15:15:00+02:00,51.0
4333,2022-06-21T15:45:00+02:00,46.0
4334,2022-06-21T17:30:00+02:00,42.0
4335,2022-06-21T18:45:00+02:00,47.0
4336,2022-06-21T19:00:00+02:00,47.0
4337,2022-06-21T19:15:00+02:00,47.0
4338,2022-06-21T21:15:00+02:00,51.0
4339,2022-06-22T04:15:00+02:00,47.0
4340,2022-06-22T04:45:00+02:00,48.0
4341,2022-06-22T05:00:00+02:00,47.0
4342,2022-06-22T05:15:00+02:00,46.0
4343,2022-06-22T08:00:00+02:00,45.0
4344,2022-06-22T08:45:00+02:00,45.0
4345,2022-06-22T09:00:00+02:00,44.0
4346,2022-06-22T09:45:00+02:00,43.0
4347,2022-06-22T10:15:00+02:00,45.0
4348,2022-06-22T11:15:00+02:00,43.0
4349,2022-06-22T11:45:00+02:00,39.0
4350,2022-06-22T12:00:00+02:00,39.0
4351,2022-06-22T12:30:00+02:00,39.0
4352,2022-06-22T12:45:00+02:00,39.0
4353,2022-06-22T13:00:00+02:00,38.0
4354,2022-06-22T13:15:00+02:00,39.0
4355,2022-06-22T13:30:00+02:00,39.0
4356,2022-06-22T14:00:00+02:00,39.0
4357,2022-06-22T16:30:00+02:00,42.0
4358,2022-06-22T16:45:00+02:00,43.0
4359,2022-06-22T18:45:00+02:00,57.0
4360,2022-06-22T21:30:00+02:00,63.0
4361,2022-06-22T22:30:00+02:00,63.0
4362,2022-06-22T23:00:00+02:00,64.0
4363,2022-06-22T23:45:00+02:00,58.0
4364,2022-06-23T00:00:00+02:00,55.0
4365,2022-06-23T01:15:00+02:00,50.0
4366,2022-06-23T02:30:00+02:00,49.0
4367,2022-06-23T02:45:00+02:00,50.0
4368,2022-06-23T03:30:00+02:00,52.0
4369,2022-06-23T03:45:00+02:00,51.0
4370,2022-06-23T04:45:00+02:00,51.0
4371,2022-06-23T08:15:00+02:00,44.0
4372,2022-06-23T09:30:00+02:00,49.0
4373,2022-06-23T09:45:00+02:00,49.0
4374,2022-06-23T13:30:00+02:00,41.0
4375,2022-06-01T00:45:00+02:00,44.0
4376,2022-06-01T02:30:00+02:00,49.0
4377,2022-06-01T03:30:00+02:00,53.0
4378,2022-06-01T04:30:00+02:00,56.0
4379,2022-06-01T04:45:00+02:00,56.0
4380,2022-06-01T05:00:00+02:00,56.0
4381,2022-06-01T05:30:00+02:00,53.0
4382,2022-06-01T06:30:00+02:00,52.0
4383,2022-06-01T06:45:00+02:00,55.0
4384,2022-06-01T08:45:00+02:00,50.0
4385,2022-06-01T10:15:00+02:00,49.0
4386,2022-06-01T11:45:00+02:00,46.0
4387,2022-06-01T13:15:00+02:00,45.0
4388,2022-06-01T15:00:00+02:00,42.0
4389,2022-06-01T19:00:00+02:00,55.0
4390,2022-06-01T21:00:00+02:00,64.0
4391,2022-06-01T22:00:00+02:00,61.0
4392,2022-06-01T23:45:00+02:00,55.0
4393,2022-06-02T00:00:00+02:00,53.0
4394,2022-06-02T01:30:00+02:00,45.0
4395,2022-06-02T01:45:00+02:00,44.0
4396,2022-06-02T05:30:00+02:00,52.0
4397,2022-06-02T05:45:00+02:00,49.0
4398,2022-06-02T07:00:00+02:00,52.0
4399,2022-06-02T07:30:00+02:00,49.0
4400,2022-06-02T07:45:00+02:00,49.0
4401,2022-06-02T09:00:00+02:00,49.0
4402,2022-06-02T09:30:00+02:00,48.0
4403,2022-06-02T10:00:00+02:00,47.0
4404,2022-06-02T10:45:00+02:00,47.0
4405,2022-06-02T11:30:00+02:00,35.0
4406,2022-06-02T14:00:00+02:00,34.0
4407,2022-06-02T14:15:00+02:00,36.0
4408,2022-06-02T15:00:00+02:00,37.0
4409,2022-06-02T16:15:00+02:00,41.0
4410,2022-06-02T18:00:00+02:00,49.0
4411,2022-06-02T21:00:00+02:00,58.0
4412,2022-06-02T22:15:00+02:00,56.0
4413,2022-06-03T01:30:00+02:00,51.0
4414,2022-06-03T04:45:00+02:00,51.0
4415,2022-06-03T05:15:00+02:00,51.0
4416,2022-06-03T06:00:00+02:00,51.0
4417,2022-06-03T06:15:00+02:00,51.0
4418,2022-06-03T07:15:00+02:00,50.0
4419,2022-06-03T08:30:00+02:00,50.0
4420,2022-06-03T11:15:00+02:00,50.0
4421,2022-06-03T12:45:00+02:00,50.0
4422,2022-06-03T13:15:00+02:00,50.0
4423,2022-06-03T13:30:00+02:00,50.0
4424,2022-06-03T18:00:00+02:00,50.0
4425,2022-06-03T18:15:00+02:00,50.0
4426,2022-06-03T19:15:00+02:00,50.0
4427,2022-06-03T19:45:00+02:00,50.0
4428,2022-06-03T20:30:00+02:00,49.0
4429,2022-06-03T22:45:00+02:00,49.0
4430,2022-06-03T23:30:00+02:00,49.0
4431,2022-06-04T00:15:00+02:00,50.0
4432,2022-06-04T04:00:00+02:00,35.0
4433,2022-06-04T04:15:00+02:00,37.0
4434,2022-06-04T06:00:00+02:00,36.0
4435,2022-06-04T06:30:00+02:00,36.0
4436,2022-06-04T07:00:00+02:00,35.0
4437,2022-06-04T09:00:00+02:00,38.0
4438,2022-06-04T09:45:00+02:00,40.0
4439,2022-06-04T10:15:00+02:00,40.0
4440,2022-06-04T10:30:00+02:00,39.0
4441,2022-06-04T11:00:00+02:00,38.0
4442,2022-06-04T11:15:00+02:00,37.0
4443,2022-06-04T12:00:00+02:00,38.0
4444,2022-06-04T13:15:00+02:00,35.0
4445,2022-06-04T15:15:00+02:00,36.0
4446,2022-06-04T15:45:00+02:00,37.0
4447,2022-06-04T16:15:00+02:00,38.0
4448,2022-06-04T17:30:00+02:00,43.0
4449,2022-06-04T18:30:00+02:00,47.0
4450,2022-06-04T19:45:00+02:00,56.0
4451,2022-06-04T20:15:00+02:00,57.0
4452,2022-06-04T22:15:00+02:00,50.0
4453,2022-06-04T22:45:00+02:00,51.0
4454,2022-06-04T23:45:00+02:00,54.0
4455,2022-06-05T01:00:00+02:00,44.0
4456,2022-06-05T02:45:00+02:00,39.0
4457,2022-06-05T03:00:00+02:00,40.0
4458,2022-06-05T03:45:00+02:00,42.0
4459,2022-06-05T04:30:00+02:00,43.0
4460,2022-06-05T07:15:00+02:00,40.0
4461,2022-06-05T08:00:00+02:00,37.0
4462,2022-06-05T09:45:00+02:00,33.0
4463,2022-06-05T10:00:00+02:00,32.0
4464,2022-06-05T11:00:00+02:00,31.0
4465,2022-06-05T12:30:00+02:00,31.0
4466,2022-06-05T13:15:00+02:00,29.0
4467,2022-06-05T13:45:00+02:00,28.0
4468,2022-06-05T14:00:00+02:00,29.0
4469,2022-06-05T15:45:00+02:00,31.0
4470,2022-06-05T16:45:00+02:00,30.0
4471,2022-06-05T17:00:00+02:00,29.0
4472,2022-06-05T18:00:00+02:00,35.0
4473,2022-06-05T18:15:00+02:00,37.0
4474,2022-06-05T18:45:00+02:00,42.0
4475,2022-06-06T00:00:00+02:00,36.0
4476,2022-06-06T01:45:00+02:00,36.0
4477,2022-06-06T02:30:00+02:00,37.0
4478,2022-06-06T03:15:00+02:00,37.0
4479,2022-06-06T06:30:00+02:00,33.0
4480,2022-06-06T08:30:00+02:00,30.0
4481,2022-06-06T08:45:00+02:00,30.0
4482,2022-06-06T09:30:00+02:00,26.0
4483,2022-06-06T10:15:00+02:00,25.0
4484,2022-06-06T12:00:00+02:00,26.0
4485,2022-06-06T12:15:00+02:00,27.0
4486,2022-06-06T13:15:00+02:00,28.0
4487,2022-06-06T20:45:00+02:00,57.0
4488,2022-06-06T22:30:00+02:00,56.0
4489,2022-06-06T22:45:00+02:00,56.0
4490,2022-06-06T23:00:00+02:00,54.0
4491,2022-06-07T01:15:00+02:00,35.0
4492,2022-06-07T01:45:00+02:00,36.0
4493,2022-06-07T02:00:00+02:00,36.0
4494,2022-06-07T04:30:00+02:00,34.0
4495,2022-06-07T05:15:00+02:00,36.0
4496,2022-06-07T06:30:00+02:00,46.0
4497,2022-06-07T08:00:00+02:00,51.0
4498,2022-06-07T08:15:00+02:00,52.0
4499,2022-06-07T14:45:00+02:00,45.0
4500,2022-06-07T18:00:00+02:00,48.0
4501,2022-06-07T18:15:00+02:00,46.0
4502,2022-06-07T19:45:00+02:00,56.0
4503,2022-06-07T22:00:00+02:00,61.0
4504,2022-06-07T22:15:00+02:00,60.0
4505,2022-06-07T22:30:00+02:00,59.0
4506,2022-06-08T01:00:00+02:00,58.0
4507,2022-06-08T01:15:00+02:00,64.0
4508,2022-06-08T03:30:00+02:00,66.0
4509,2022-06-08T04:00:00+02:00,63.0
4510,2022-06-08T07:00:00+02:00,59.0
4511,2022-06-08T07:15:00+02:00,56.0
4512,2022-06-08T08:45:00+02:00,55.0
4513,2022-06-08T09:00:00+02:00,54.0
4514,2022-06-08T09:15:00+02:00,54.0
4515,2022-06-08T09:45:00+02:00,53.0
4516,2022-06-08T10:00:00+02:00,52.0
4517,2022-06-08T11:00:00+02:00,52.0
4518,2022-06-08T11:45:00+02:00,52.0
4519,2022-06-08T14:00:00+02:00,48.0
4520,2022-06-08T14:30:00+02:00,49.0
4521,2022-06-08T14:45:00+02:00,50.0
4522,2022-06-08T15:45:00+02:00,46.0
4523,2022-06-08T17:45:00+02:00,50.0
4524,2022-06-08T18:30:00+02:00,45.0
4525,2022-06-08T19:45:00+02:00,48.0
4526,2022-06-08T20:45:00+02:00,49.0
4527,2022-06-08T21:15:00+02:00,51.0
4528,2022-06-08T21:30:00+02:00,51.0
4529,2022-06-08T21:45:00+02:00,51.0
4530,2022-06-08T22:00:00+02:00,51.0
4531,2022-06-09T00:45:00+02:00,54.0
4532,2022-06-09T01:15:00+02:00,53.0
4533,2022-06-09T02:15:00+02:00,58.0
4534,2022-06-09T02:45:00+02:00,57.0
4535,2022-06-09T04:45:00+02:00,58.0
4536,2022-06-09T05:00:00+02:00,58.0
4537,2022-06-09T05:30:00+02:00,59.0
4538,2022-06-09T08:00:00+02:00,58.0
4539,2022-06-09T08:45:00+02:00,54.0
4540,2022-06-09T09:15:00+02:00,54.0
4541,2022-06-09T14:00:00+02:00,39.0
4542,2022-06-09T15:30:00+02:00,48.0
4543,2022-06-09T17:00:00+02:00,46.0
4544,2022-06-09T18:15:00+02:00,46.0
4545,2022-06-09T19:45:00+02:00,54.0
4546,2022-06-09T21:45:00+02:00,60.0
4547,2022-06-09T22:15:00+02:00,59.0
4548,2022-06-10T00:15:00+02:00,59.0
4549,2022-06-10T00:30:00+02:00,58.0
4550,2022-06-10T01:00:00+02:00,57.0
4551,2022-06-10T02:15:00+02:00,54.0
4552,2022-06-10T02:30:00+02:00,52.0
4553,2022-06-10T06:00:00+02:00,52.0
4554,2022-06-10T06:15:00+02:00,53.0
4555,2022-06-10T07:15:00+02:00,51.0
4556,2022-06-10T08:30:00+02:00,48.0
4557,2022-06-10T10:45:00+02:00,43.0
4558,2022-06-10T12:30:00+02:00,39.0
4559,2022-06-10T15:15:00+02:00,40.0
4560,2022-06-10T15:45:00+02:00,43.0
4561,2022-06-10T16:00:00+02:00,43.0
4562,2022-06-10T16:30:00+02:00,45.0
4563,2022-06-10T17:00:00+02:00,47.0
4564,2022-06-10T19:45:00+02:00,53.0
4565,2022-06-10T21:45:00+02:00,54.0
4566,2022-06-10T23:15:00+02:00,55.0
4567,2022-06-11T03:00:00+02:00,33.0
4568,2022-06-11T05:15:00+02:00,30.0
4569,2022-06-11T06:45:00+02:00,30.0
4570,2022-06-11T07:30:00+02:00,29.0
4571,2022-06-11T08:00:00+02:00,28.0
4572,2022-06-11T12:00:00+02:00,20.0
4573,2022-06-11T13:00:00+02:00,20.0
4574,2022-06-11T16:30:00+02:00,22.0
4575,2022-06-11T17:15:00+02:00,23.0
4576,2022-06-11T19:00:00+02:00,40.0
4577,2022-06-11T20:15:00+02:00,43.0
4578,2022-06-11T21:30:00+02:00,43.0
4579,2022-06-11T23:45:00+02:00,41.0
4580,2022-06-12T00:15:00+02:00,42.0
4581,2022-06-12T01:00:00+02:00,43.0
4582,2022-06-12T04:00:00+02:00,25.0
4583,2022-06-12T05:00:00+02:00,25.0
4584,2022-06-12T06:15:00+02:00,26.0
4585,2022-06-12T08:15:00+02:00,25.0
4586,2022-06-12T08:30:00+02:00,25.0
4587,2022-06-12T09:30:00+02:00,23.0
4588,2022-06-12T10:15:00+02:00,22.0
4589,2022-06-12T11:15:00+02:00,21.0
4590,2022-06-12T12:15:00+02:00,22.0
4591,2022-06-12T13:15:00+02:00,21.0
4592,2022-06-12T18:00:00+02:00,29.0
4593,2022-06-12T18:45:00+02:00,35.0
4594,2022-06-12T19:15:00+02:00,42.0
4595,2022-06-12T20:00:00+02:00,46.0
4596,2022-06-12T20:15:00+02:00,48.0
4597,2022-06-12T20:45:00+02:00,51.0
4598,2022-06-13T00:15:00+02:00,54.0
4599,2022-06-13T01:00:00+02:00,51.0
4600,2022-06-13T02:00:00+02:00,52.0
4601,2022-06-13T02:45:00+02:00,53.0
4602,2022-06-13T03:45:00+02:00,52.0
4603,2022-06-13T06:00:00+02:00,52.0
4604,2022-06-13T06:15:00+02:00,51.0
4605,2022-06-13T07:30:00+02:00,55.0
4606,2022-06-13T07:45:00+02:00,56.0
4607,2022-06-13T08:15:00+02:00,54.0
4608,2022-06-13T08:30:00+02:00,53.0
4609,2022-06-13T11:30:00+02:00,47.0
4610,2022-06-13T15:15:00+02:00,46.0
4611,2022-06-13T15:30:00+02:00,46.0
4612,2022-06-13T16:00:00+02:00,46.0
4613,2022-06-13T17:15:00+02:00,47.0
4614,2022-06-13T18:00:00+02:00,48.0
4615,2022-06-13T18:30:00+02:00,49.0
4616,2022-06-13T21:15:00+02:00,54.0
4617,2022-06-13T21:45:00+02:00,55.0
4618,2022-06-13T22:15:00+02:00,53.0
4619,2022-06-13T23:15:00+02:00,52.0
4620,2022-06-13T23:30:00+02:00,51.0
4621,2022-06-14T00:15:00+02:00,55.0
4622,2022-06-14T02:00:00+02:00,53.0
4623,2022-06-14T03:30:00+02:00,52.0
4624,2022-06-14T04:00:00+02:00,50.0
4625,2022-06-14T05:30:00+02:00,54.0
4626,2022-06-14T06:00:00+02:00,51.0
4627,2022-06-14T07:15:00+02:00,50.0
4628,2022-06-14T09:30:00+02:00,47.0
